rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetrenych,populace
2018,Z,66040044,40–44 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3188,5246
2018,Z,66040044,40–44 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3144,5031
2018,Z,66040044,40–44 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2656,4386
2018,Z,66040044,40–44 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3327,5665
2018,Z,66040044,40–44 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3589,5737
2018,Z,66040044,40–44 let,CZ0724,Zlín,CZ072,Zlínský kraj,4764,8163
2018,Z,66040044,40–44 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2151,3665
2018,Z,66040044,40–44 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5171,8816
2018,Z,66040044,40–44 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,5164,9318
2018,Z,66040044,40–44 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3591,6183
2018,Z,66040044,40–44 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4471,7227
2018,Z,66040044,40–44 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,7194,12915
2018,Z,66045049,45–49 let,CZ0100,Praha,CZ010,Hlavní město Praha,23245,45730
2018,Z,66045049,45–49 let,CZ0201,Benešov,CZ020,Středočeský kraj,2067,3442
2018,Z,66045049,45–49 let,CZ0202,Beroun,CZ020,Středočeský kraj,1850,3400
2018,Z,66045049,45–49 let,CZ0203,Kladno,CZ020,Středočeský kraj,3507,6296
2018,Z,66045049,45–49 let,CZ0204,Kolín,CZ020,Středočeský kraj,2075,3495
2018,Z,66045049,45–49 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1488,2679
2018,Z,66045049,45–49 let,CZ0206,Mělník,CZ020,Středočeský kraj,2342,4110
2018,Z,66045049,45–49 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3011,4668
2018,Z,66045049,45–49 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2075,3619
2018,Z,66045049,45–49 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,3953,6953
2018,Z,66045049,45–49 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3270,5853
2018,Z,66045049,45–49 let,CZ020B,Příbram,CZ020,Středočeský kraj,2391,4030
2018,Z,66045049,45–49 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1213,1934
2018,Z,66045049,45–49 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4473,7197
2018,Z,66045049,45–49 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1438,2279
2018,Z,66045049,45–49 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2094,3264
2018,Z,66045049,45–49 let,CZ0314,Písek,CZ031,Jihočeský kraj,1463,2569
2018,Z,66045049,45–49 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1037,1804
2018,Z,66045049,45–49 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1348,2465
2018,Z,66045049,45–49 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2202,3607
2018,Z,66045049,45–49 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1404,2297
2018,Z,66045049,45–49 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1761,3091
2018,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3774,6621
2018,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1367,2238
2018,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1715,2806
2018,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1035,1768
2018,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1138,2004
2018,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1869,3436
2018,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2395,4245
2018,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1958,3327
2018,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,2652,4902
2018,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2631,4537
2018,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2664,4293
2018,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,1691,3114
2018,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,2246,4087
2018,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,2701,4943
2018,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2685,4543
2018,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1958,3739
2018,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1830,3383
2018,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,3352,6430
2018,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,1707,2656
2018,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3282,5829
2018,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1761,2790
2018,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2529,4059
2018,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1686,2801
2018,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2434,4399
2018,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2391,3645
2018,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3619,6239
2018,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2199,3724
2018,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3128,4960
2018,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1965,3275
2018,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,2441,4062
2018,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,1590,2563
2018,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,2351,3875
2018,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2426,4179
2018,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2125,3832
2018,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,7072,12482
2018,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,4660,7921
2018,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2435,4228
2018,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3100,5663
2018,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1886,3178
2018,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2273,4246
2018,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,561,1282
2018,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,5131,8233
2018,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2399,3903
2018,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2783,4760
2018,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2730,4392
2018,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2151,3773
2018,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2956,5097
2018,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3130,5096
2018,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,3849,6794
2018,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1930,3354
2018,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4422,7817
2018,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4989,9097
2018,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2998,5397
2018,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3801,6297
2018,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6296,11706
2018,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,18818,40171
2018,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,1560,3005
2018,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,1378,2872
2018,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,2638,5442
2018,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,1549,3092
2018,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1151,2387
2018,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,1742,3488
2018,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2258,3888
2018,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1502,2945
2018,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2736,5274
2018,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2287,4383
2018,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,2033,3742
2018,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1015,1779
2018,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3632,6364
2018,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1116,1928
2018,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1701,2790
2018,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,1201,2248
2018,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,801,1623
2018,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1118,2295
2018,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,1813,3206
2018,Z,66050054,50–54 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1116,1953
2018,Z,66050054,50–54 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1495,2871
2018,Z,66050054,50–54 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3176,5924
2018,Z,66050054,50–54 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1099,1956
2018,Z,66050054,50–54 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1341,2497
2018,Z,66050054,50–54 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,820,1548
2018,Z,66050054,50–54 let,CZ0327,Tachov,CZ032,Plzeňský kraj,957,1796
2018,Z,66050054,50–54 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1508,3097
2018,Z,66050054,50–54 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1998,3816
2018,Z,66050054,50–54 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1692,3046
2018,Z,66050054,50–54 let,CZ0421,Děčín,CZ042,Ústecký kraj,1925,4058
2018,Z,66050054,50–54 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2068,4175
2018,Z,66050054,50–54 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2096,3713
2018,Z,66050054,50–54 let,CZ0424,Louny,CZ042,Ústecký kraj,1225,2682
2018,Z,66050054,50–54 let,CZ0425,Most,CZ042,Ústecký kraj,1989,3949
2018,Z,66050054,50–54 let,CZ0426,Teplice,CZ042,Ústecký kraj,2020,4270
2018,Z,66050054,50–54 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2041,3821
2018,Z,66050054,50–54 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1469,3332
2018,Z,66050054,50–54 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1408,2897
2018,Z,66050054,50–54 let,CZ0513,Liberec,CZ051,Liberecký kraj,2397,5353
2018,Z,66050054,50–54 let,CZ0514,Semily,CZ051,Liberecký kraj,1330,2327
2018,Z,66050054,50–54 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2516,5066
2018,Z,66050054,50–54 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1393,2528
2018,Z,66050054,50–54 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2019,3531
2018,Z,66050054,50–54 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1279,2419
2018,Z,66050054,50–54 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1865,3790
2018,Z,66050054,50–54 let,CZ0531,Chrudim,CZ053,Pardubický kraj,1950,3341
2018,Z,66050054,50–54 let,CZ0532,Pardubice,CZ053,Pardubický kraj,2698,5297
2018,Z,66050054,50–54 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1685,3269
2018,Z,66050054,50–54 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2457,4366
2018,Z,66050054,50–54 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1600,3032
2018,Z,66050054,50–54 let,CZ0632,Jihlava,CZ063,Vysočina,1847,3490
2018,Z,66050054,50–54 let,CZ0633,Pelhřimov,CZ063,Vysočina,1345,2360
2018,Z,66050054,50–54 let,CZ0634,Třebíč,CZ063,Vysočina,1981,3744
2018,Z,66050054,50–54 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2029,3800
2018,Z,66050054,50–54 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1535,3312
2018,Z,66050054,50–54 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6014,11773
2018,Z,66050054,50–54 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3515,6695
2018,Z,66050054,50–54 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1993,3869
2018,Z,66050054,50–54 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2528,5132
2018,Z,66050054,50–54 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1377,2753
2018,Z,66050054,50–54 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1745,3678
2018,Z,66050054,50–54 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,458,1212
2018,Z,66050054,50–54 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,4226,7294
2018,Z,66050054,50–54 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,1920,3405
2018,Z,66050054,50–54 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2194,4393
2018,Z,66050054,50–54 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2172,3792
2018,Z,66050054,50–54 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1714,3418
2018,Z,66050054,50–54 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2425,4832
2018,Z,66050054,50–54 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2750,4807
2018,Z,66050054,50–54 let,CZ0724,Zlín,CZ072,Zlínský kraj,3002,6092
2018,Z,66050054,50–54 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1616,3051
2018,Z,66050054,50–54 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3672,7285
2018,Z,66050054,50–54 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4530,9181
2018,Z,66050054,50–54 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2544,4935
2018,Z,66050054,50–54 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3229,5724
2018,Z,66050054,50–54 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5580,11080
2018,Z,66055059,55–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,15370,35876
2018,Z,66055059,55–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,1333,2884
2018,Z,66055059,55–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,1050,2504
2018,Z,66055059,55–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,1924,4628
2018,Z,66055059,55–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,1200,2748
2018,Z,66055059,55–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,951,2288
2018,Z,66055059,55–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,1303,2892
2018,Z,66055059,55–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,1810,3418
2018,Z,66055059,55–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1198,2708
2018,Z,66055059,55–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2047,4359
2018,Z,66055059,55–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,1638,3636
2018,Z,66055059,55–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,1728,3486
2018,Z,66055059,55–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,859,1638
2018,Z,66055059,55–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,2956,5746
2018,Z,66055059,55–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1035,1833
2018,Z,66055059,55–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1589,2851
2018,Z,66055059,55–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,986,2182
2018,Z,66055059,55–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,710,1601
2018,Z,66055059,55–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,957,2201
2018,Z,66055059,55–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,1742,3209
2018,Z,66055059,55–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,940,1781
2018,Z,66055059,55–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1286,2737
2018,Z,66055059,55–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2840,5717
2018,Z,66055059,55–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,923,1785
2018,Z,66055059,55–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1154,2258
2018,Z,66055059,55–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,641,1416
2018,Z,66055059,55–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,837,1664
2018,Z,66055059,55–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1151,2825
2018,Z,66055059,55–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1769,3657
2018,Z,66055059,55–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1361,2739
2018,Z,66055059,55–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,1446,3502
2018,Z,66055059,55–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,1790,3846
2018,Z,66055059,55–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1692,3337
2018,Z,66055059,55–59 let,CZ0424,Louny,CZ042,Ústecký kraj,1041,2589
2018,Z,66055059,55–59 let,CZ0425,Most,CZ042,Ústecký kraj,1546,3405
2018,Z,66055059,55–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,1551,3612
2018,Z,66055059,55–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1560,3275
2018,Z,66055059,55–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1141,3061
2018,Z,66055059,55–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1170,2568
2018,Z,66055059,55–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,1884,4782
2018,Z,66055059,55–59 let,CZ0514,Semily,CZ051,Liberecký kraj,1078,2161
2018,Z,66055059,55–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2031,4784
2018,Z,66055059,55–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1101,2378
2018,Z,66055059,55–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,1718,3294
2018,Z,66055059,55–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1042,2236
2018,Z,66055059,55–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1506,3479
2018,Z,66055059,55–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,1746,3205
2018,Z,66055059,55–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,2323,5035
2018,Z,66055059,55–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1402,3051
2018,Z,66055059,55–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2013,4008
2018,Z,66055059,55–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1408,2983
2018,Z,66055059,55–59 let,CZ0632,Jihlava,CZ063,Vysočina,1558,3392
2018,Z,66055059,55–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,1059,2205
2018,Z,66055059,55–59 let,CZ0634,Třebíč,CZ063,Vysočina,1732,3510
2018,Z,66055059,55–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1679,3616
2018,Z,66055059,55–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1230,3039
2018,Z,66055059,55–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,4956,11210
2018,Z,66055059,55–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2653,5940
2018,Z,66055059,55–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1602,3544
2018,Z,66055059,55–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2044,4952
2018,Z,66055059,55–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1139,2695
2018,Z,66055059,55–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1358,3312
2018,Z,66055059,55–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,405,1227
2018,Z,66055059,55–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,3749,7086
2018,Z,66055059,55–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,1711,3279
2018,Z,66055059,55–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,1699,4078
2018,Z,66055059,55–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,1935,3681
2018,Z,66055059,55–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1545,3447
2018,Z,66055059,55–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,1951,4562
2018,Z,66055059,55–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2383,4629
2018,Z,66055059,55–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,2560,6023
2018,Z,66055059,55–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1267,2792
2018,Z,66055059,55–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2928,6690
2018,Z,66055059,55–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3599,8342
2018,Z,66055059,55–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2232,4685
2018,Z,66055059,55–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,2994,5722
2018,Z,66055059,55–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4563,10125
2018,Z,66060064,60–64 let,CZ0100,Praha,CZ010,Hlavní město Praha,15626,38837
2018,Z,66060064,60–64 let,CZ0201,Benešov,CZ020,Středočeský kraj,1497,3393
2018,Z,66060064,60–64 let,CZ0202,Beroun,CZ020,Středočeský kraj,1036,2800
2018,Z,66060064,60–64 let,CZ0203,Kladno,CZ020,Středočeský kraj,1966,5193
2018,Z,66060064,60–64 let,CZ0204,Kolín,CZ020,Středočeský kraj,1324,3272
2018,Z,66060064,60–64 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1019,2639
2018,Z,66060064,60–64 let,CZ0206,Mělník,CZ020,Středočeský kraj,1326,3229
2018,Z,66060064,60–64 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2038,3998
2018,Z,66060064,60–64 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1261,3201
2018,Z,66060064,60–64 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,1942,4659
2018,Z,66060064,60–64 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,1628,3822
2018,Z,66060064,60–64 let,CZ020B,Příbram,CZ020,Středočeský kraj,1924,4027
2018,Z,66060064,60–64 let,CZ020C,Rakovník,CZ020,Středočeský kraj,933,1978
2018,Z,66060064,60–64 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3093,6430
2018,Z,66060064,60–64 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1083,2057
2018,Z,66060064,60–64 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1818,3267
2018,Z,66060064,60–64 let,CZ0314,Písek,CZ031,Jihočeský kraj,1103,2442
2018,Z,66060064,60–64 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,706,1825
2018,Z,66060064,60–64 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,928,2518
2018,Z,66060064,60–64 let,CZ0317,Tábor,CZ031,Jihočeský kraj,1860,3634
2018,Z,66060064,60–64 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1119,2130
2018,Z,66060064,60–64 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1329,3075
2018,Z,66060064,60–64 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3107,6374
2018,Z,66060064,60–64 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1009,2048
2018,Z,66060064,60–64 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1223,2530
2018,Z,66060064,60–64 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,633,1637
2018,Z,66060064,60–64 let,CZ0327,Tachov,CZ032,Plzeňský kraj,905,1820
2018,Z,66060064,60–64 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1238,3152
2018,Z,66060064,60–64 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1920,4115
2018,Z,66060064,60–64 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1392,2896
2018,Z,66060064,60–64 let,CZ0421,Děčín,CZ042,Ústecký kraj,1632,4325
2018,Z,66060064,60–64 let,CZ0422,Chomutov,CZ042,Ústecký kraj,1826,4154
2018,Z,66060064,60–64 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1909,4144
2018,Z,66060064,60–64 let,CZ0424,Louny,CZ042,Ústecký kraj,1096,3008
2018,Z,66060064,60–64 let,CZ0425,Most,CZ042,Ústecký kraj,1578,3731
2018,Z,66060064,60–64 let,CZ0426,Teplice,CZ042,Ústecký kraj,1619,4139
2018,Z,66060064,60–64 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1687,3744
2018,Z,66060064,60–64 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1158,3520
2018,Z,66060064,60–64 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1219,2909
