rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2017,Z,66035039,35–39 let,CZ0202,Beroun,CZ020,Středočeský kraj,3318,3901
2017,Z,66035039,35–39 let,CZ0203,Kladno,CZ020,Středočeský kraj,5367,6407
2017,Z,66035039,35–39 let,CZ0204,Kolín,CZ020,Středočeský kraj,3259,3861
2017,Z,66035039,35–39 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,2248,2610
2017,Z,66035039,35–39 let,CZ0206,Mělník,CZ020,Středočeský kraj,3462,4070
2017,Z,66035039,35–39 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,4415,5056
2017,Z,66035039,35–39 let,CZ0208,Nymburk,CZ020,Středočeský kraj,3418,4149
2017,Z,66035039,35–39 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,7327,8527
2017,Z,66035039,35–39 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,5654,6549
2017,Z,66035039,35–39 let,CZ020B,Příbram,CZ020,Středočeský kraj,3558,4166
2017,Z,66035039,35–39 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1675,1999
2017,Z,66035039,35–39 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,6353,7353
2017,Z,66035039,35–39 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1894,2235
2017,Z,66035039,35–39 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2698,3184
2017,Z,66035039,35–39 let,CZ0314,Písek,CZ031,Jihočeský kraj,2044,2413
2017,Z,66035039,35–39 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1474,1787
2017,Z,66035039,35–39 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,2088,2446
2017,Z,66035039,35–39 let,CZ0317,Tábor,CZ031,Jihočeský kraj,3076,3562
2017,Z,66035039,35–39 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1706,2115
2017,Z,66035039,35–39 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2304,2821
2017,Z,66035039,35–39 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,6212,7488
2017,Z,66035039,35–39 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1887,2246
2017,Z,66035039,35–39 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2543,2982
2017,Z,66035039,35–39 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1466,1769
2017,Z,66035039,35–39 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1459,1787
2017,Z,66035039,35–39 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2376,3191
2017,Z,66035039,35–39 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3201,3965
2017,Z,66035039,35–39 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2383,2943
2017,Z,66035039,35–39 let,CZ0421,Děčín,CZ042,Ústecký kraj,3451,4379
2017,Z,66035039,35–39 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3592,4453
2017,Z,66035039,35–39 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,3788,4457
2017,Z,66035039,35–39 let,CZ0424,Louny,CZ042,Ústecký kraj,2460,3054
2017,Z,66035039,35–39 let,CZ0425,Most,CZ042,Ústecký kraj,3020,3790
2017,Z,66035039,35–39 let,CZ0426,Teplice,CZ042,Ústecký kraj,3453,4413
2017,Z,66035039,35–39 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,3573,4312
2017,Z,66035039,35–39 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,3081,3792
2017,Z,66035039,35–39 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2820,3347
2017,Z,66035039,35–39 let,CZ0513,Liberec,CZ051,Liberecký kraj,5358,6352
2017,Z,66035039,35–39 let,CZ0514,Semily,CZ051,Liberecký kraj,2109,2461
2017,Z,66035039,35–39 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,5017,5872
2017,Z,66035039,35–39 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2316,2731
2017,Z,66035039,35–39 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,3037,3604
2017,Z,66035039,35–39 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2341,2682
2017,Z,66035039,35–39 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,3344,3970
2017,Z,66035039,35–39 let,CZ0531,Chrudim,CZ053,Pardubický kraj,3134,3575
2017,Z,66035039,35–39 let,CZ0532,Pardubice,CZ053,Pardubický kraj,5493,6393
2017,Z,66035039,35–39 let,CZ0533,Svitavy,CZ053,Pardubický kraj,3112,3602
2017,Z,66035039,35–39 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,4018,4690
2017,Z,66035039,35–39 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2729,3095
2017,Z,66035039,35–39 let,CZ0632,Jihlava,CZ063,Vysočina,3534,4113
2017,Z,66035039,35–39 let,CZ0633,Pelhřimov,CZ063,Vysočina,2033,2378
2017,Z,66035039,35–39 let,CZ0634,Třebíč,CZ063,Vysočina,3289,3789
2017,Z,66035039,35–39 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3374,3941
2017,Z,66035039,35–39 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,3434,4093
2017,Z,66035039,35–39 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,12891,15311
2017,Z,66035039,35–39 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,7719,8790
2017,Z,66035039,35–39 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3638,4313
2017,Z,66035039,35–39 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,4361,5358
2017,Z,66035039,35–39 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2976,3510
2017,Z,66035039,35–39 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3334,4031
2017,Z,66035039,35–39 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,909,1222
2017,Z,66035039,35–39 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,7925,8994
2017,Z,66035039,35–39 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,3474,4104
2017,Z,66035039,35–39 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3696,4367
2017,Z,66035039,35–39 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3363,3963
2017,Z,66035039,35–39 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,3141,3678
2017,Z,66035039,35–39 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,4222,4961
2017,Z,66035039,35–39 let,CZ0723,Vsetín,CZ072,Zlínský kraj,4101,4742
2017,Z,66035039,35–39 let,CZ0724,Zlín,CZ072,Zlínský kraj,5893,6964
2017,Z,66035039,35–39 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2487,2943
2017,Z,66035039,35–39 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,6301,7340
2017,Z,66035039,35–39 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,6385,7756
2017,Z,66035039,35–39 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,4443,5267
2017,Z,66035039,35–39 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,5383,6243
2017,Z,66035039,35–39 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,9293,11427
2017,Z,66040044,40–44 let,CZ0100,Praha,CZ010,Hlavní město Praha,45100,58506
2017,Z,66040044,40–44 let,CZ0201,Benešov,CZ020,Středočeský kraj,3437,4086
2017,Z,66040044,40–44 let,CZ0202,Beroun,CZ020,Středočeský kraj,3681,4346
2017,Z,66040044,40–44 let,CZ0203,Kladno,CZ020,Středočeský kraj,6033,7383
2017,Z,66040044,40–44 let,CZ0204,Kolín,CZ020,Středočeský kraj,3653,4401
2017,Z,66040044,40–44 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,2481,2981
2017,Z,66040044,40–44 let,CZ0206,Mělník,CZ020,Středočeský kraj,4047,4927
2017,Z,66040044,40–44 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,4987,5655
2017,Z,66040044,40–44 let,CZ0208,Nymburk,CZ020,Středočeský kraj,3770,4600
2017,Z,66040044,40–44 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,7804,9351
2017,Z,66040044,40–44 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,6545,7701
2017,Z,66040044,40–44 let,CZ020B,Příbram,CZ020,Středočeský kraj,4076,4892
2017,Z,66040044,40–44 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1893,2254
2017,Z,66040044,40–44 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,7233,8463
2017,Z,66040044,40–44 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,2173,2553
2017,Z,66040044,40–44 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,3144,3709
2017,Z,66040044,40–44 let,CZ0314,Písek,CZ031,Jihočeský kraj,2410,2929
2017,Z,66040044,40–44 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1659,2027
2017,Z,66040044,40–44 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,2407,2905
2017,Z,66040044,40–44 let,CZ0317,Tábor,CZ031,Jihočeský kraj,3695,4255
2017,Z,66040044,40–44 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,2211,2660
2017,Z,66040044,40–44 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2966,3607
2017,Z,66040044,40–44 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,6731,8236
2017,Z,66040044,40–44 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,2300,2722
2017,Z,66040044,40–44 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2992,3515
2017,Z,66040044,40–44 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1628,2050
2017,Z,66040044,40–44 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1743,2267
2017,Z,66040044,40–44 let,CZ0411,Cheb,CZ041,Karlovarský kraj,3167,4117
2017,Z,66040044,40–44 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3961,4957
2017,Z,66040044,40–44 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2918,3641
2017,Z,66040044,40–44 let,CZ0421,Děčín,CZ042,Ústecký kraj,4337,5510
2017,Z,66040044,40–44 let,CZ0422,Chomutov,CZ042,Ústecký kraj,4221,5137
2017,Z,66040044,40–44 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,4331,5145
2017,Z,66040044,40–44 let,CZ0424,Louny,CZ042,Ústecký kraj,2933,3678
2017,Z,66040044,40–44 let,CZ0425,Most,CZ042,Ústecký kraj,3572,4580
2017,Z,66040044,40–44 let,CZ0426,Teplice,CZ042,Ústecký kraj,4249,5548
2017,Z,66040044,40–44 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,4224,5209
2017,Z,66040044,40–44 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,3564,4478
2017,Z,66040044,40–44 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,3263,3885
2017,Z,66040044,40–44 let,CZ0513,Liberec,CZ051,Liberecký kraj,6316,7793
2017,Z,66040044,40–44 let,CZ0514,Semily,CZ051,Liberecký kraj,2596,2998
2017,Z,66040044,40–44 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,5731,6793
2017,Z,66040044,40–44 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2813,3303
2017,Z,66040044,40–44 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,3905,4566
2017,Z,66040044,40–44 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2815,3298
2017,Z,66040044,40–44 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,4127,4972
2017,Z,66040044,40–44 let,CZ0531,Chrudim,CZ053,Pardubický kraj,3562,4129
2017,Z,66040044,40–44 let,CZ0532,Pardubice,CZ053,Pardubický kraj,6185,7406
2017,Z,66040044,40–44 let,CZ0533,Svitavy,CZ053,Pardubický kraj,3709,4385
2017,Z,66040044,40–44 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,4931,5790
2017,Z,66040044,40–44 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,3222,3781
2017,Z,66040044,40–44 let,CZ0632,Jihlava,CZ063,Vysočina,3979,4681
2017,Z,66040044,40–44 let,CZ0633,Pelhřimov,CZ063,Vysočina,2360,2792
2017,Z,66040044,40–44 let,CZ0634,Třebíč,CZ063,Vysočina,3893,4489
2017,Z,66040044,40–44 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3958,4656
2017,Z,66040044,40–44 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,3735,4531
2017,Z,66040044,40–44 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,13342,15903
2017,Z,66040044,40–44 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,8528,10072
2017,Z,66040044,40–44 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,4055,4879
2017,Z,66040044,40–44 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,5007,6281
2017,Z,66040044,40–44 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,3229,3856
2017,Z,66040044,40–44 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3910,4794
2017,Z,66040044,40–44 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,1116,1519
2017,Z,66040044,40–44 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,8828,10173
2017,Z,66040044,40–44 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,3965,4649
2017,Z,66040044,40–44 let,CZ0714,Přerov,CZ071,Olomoucký kraj,4455,5280
2017,Z,66040044,40–44 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,4338,5143
2017,Z,66040044,40–44 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,3675,4405
2017,Z,66040044,40–44 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,4872,5759
2017,Z,66040044,40–44 let,CZ0723,Vsetín,CZ072,Zlínský kraj,4966,5758
2017,Z,66040044,40–44 let,CZ0724,Zlín,CZ072,Zlínský kraj,6863,8154
2017,Z,66040044,40–44 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,3158,3757
2017,Z,66040044,40–44 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,7474,8883
2017,Z,66040044,40–44 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,7728,9554
2017,Z,66040044,40–44 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,5267,6224
2017,Z,66040044,40–44 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,6316,7290
2017,Z,66040044,40–44 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,10490,13046
2017,Z,66045049,45–49 let,CZ0100,Praha,CZ010,Hlavní město Praha,31406,42914
2017,Z,66045049,45–49 let,CZ0201,Benešov,CZ020,Středočeský kraj,2549,3243
2017,Z,66045049,45–49 let,CZ0202,Beroun,CZ020,Středočeský kraj,2486,3141
2017,Z,66045049,45–49 let,CZ0203,Kladno,CZ020,Středočeský kraj,4610,5965
2017,Z,66045049,45–49 let,CZ0204,Kolín,CZ020,Středočeský kraj,2613,3264
2017,Z,66045049,45–49 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1986,2558
2017,Z,66045049,45–49 let,CZ0206,Mělník,CZ020,Středočeský kraj,3018,3834
2017,Z,66045049,45–49 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3674,4312
2017,Z,66045049,45–49 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2598,3375
2017,Z,66045049,45–49 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,5015,6233
2017,Z,66045049,45–49 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,4266,5341
2017,Z,66045049,45–49 let,CZ020B,Příbram,CZ020,Středočeský kraj,3060,3768
2017,Z,66045049,45–49 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1464,1843
2017,Z,66045049,45–49 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5560,6699
2017,Z,66045049,45–49 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1735,2110
2017,Z,66045049,45–49 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2624,3103
2017,Z,66045049,45–49 let,CZ0314,Písek,CZ031,Jihočeský kraj,1936,2433
2017,Z,66045049,45–49 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1329,1734
2017,Z,66045049,45–49 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1853,2366
2017,Z,66045049,45–49 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2901,3459
2017,Z,66045049,45–49 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1711,2167
2017,Z,66045049,45–49 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2315,2937
2017,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4879,6149
2017,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1708,2107
2017,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2158,2643
2017,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1262,1675
2017,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1441,1866
2017,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2281,3161
2017,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3028,4004
2017,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2548,3201
2017,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,3410,4579
2017,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3185,4289
2017,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,3249,4021
2017,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,2217,2942
2017,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,2906,3950
2017,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,3424,4675
2017,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,3323,4237
2017,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2611,3517
2017,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2578,3190
2017,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,4383,5930
2017,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,2152,2564
2017,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4498,5593
2017,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2060,2564
2017,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,3187,3838
2017,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2175,2633
2017,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,3289,4178
2017,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2841,3409
2017,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4668,5824
2017,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2818,3519
2017,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3933,4713
2017,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2569,3184
2017,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,3131,3859
2017,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,1989,2420
2017,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,3118,3731
2017,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3233,4002
2017,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2742,3539
2017,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9316,11837
2017,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5965,7370
2017,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3211,4063
2017,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,4216,5423
2017,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2337,2959
2017,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3102,3950
2017,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,848,1207
2017,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,6633,7799
2017,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,3010,3618
2017,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3683,4631
2017,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3427,4126
2017,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2871,3580
2017,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3977,4952
2017,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,4159,4920
2017,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,5202,6427
2017,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2623,3256
2017,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5942,7403
2017,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,7019,8889
2017,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,4267,5191
2017,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4952,5908
2017,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,8675,11149
2017,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,28139,40991
2017,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,2126,3026
2017,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,2092,2861
2017,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,3720,5463
2017,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,2136,3050
2017,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1695,2419
2017,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,2462,3439
2017,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3084,3863
2017,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2102,2915
2017,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,3788,5169
2017,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3218,4350
2017,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,2789,3817
2017,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1317,1773
2017,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5001,6404
2017,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1521,1965
2017,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2275,2842
2017,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,1705,2307
2017,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1191,1654
2017,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1635,2334
2017,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2564,3221
2017,Z,66050054,50–54 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1481,1969
2017,Z,66050054,50–54 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2149,2909
2017,Z,66050054,50–54 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4511,5985
2017,Z,66050054,50–54 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1528,1937
2017,Z,66050054,50–54 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1915,2545
2017,Z,66050054,50–54 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1082,1515
2017,Z,66050054,50–54 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1354,1829
2017,Z,66050054,50–54 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2030,3104
2017,Z,66050054,50–54 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2761,3898
2017,Z,66050054,50–54 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2223,3106
2017,Z,66050054,50–54 let,CZ0421,Děčín,CZ042,Ústecký kraj,2723,4093
2017,Z,66050054,50–54 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2927,4244
2017,Z,66050054,50–54 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2740,3720
2017,Z,66050054,50–54 let,CZ0424,Louny,CZ042,Ústecký kraj,1781,2674
2017,Z,66050054,50–54 let,CZ0425,Most,CZ042,Ústecký kraj,2735,4047
2017,Z,66050054,50–54 let,CZ0426,Teplice,CZ042,Ústecký kraj,2852,4331
2017,Z,66050054,50–54 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2855,3887
2017,Z,66050054,50–54 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2204,3374
2017,Z,66050054,50–54 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2155,2874
2017,Z,66050054,50–54 let,CZ0513,Liberec,CZ051,Liberecký kraj,3485,5489
2017,Z,66050054,50–54 let,CZ0514,Semily,CZ051,Liberecký kraj,1821,2344
2017,Z,66050054,50–54 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3702,5104
2017,Z,66050054,50–54 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1918,2568
2017,Z,66050054,50–54 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2761,3587
2017,Z,66050054,50–54 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1845,2449
2017,Z,66050054,50–54 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2771,3853
2017,Z,66050054,50–54 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2503,3390
2017,Z,66050054,50–54 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3876,5340
2017,Z,66050054,50–54 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2446,3304
2017,Z,66050054,50–54 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3384,4420
2017,Z,66050054,50–54 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2201,3055
2017,Z,66050054,50–54 let,CZ0632,Jihlava,CZ063,Vysočina,2596,3527
2017,Z,66050054,50–54 let,CZ0633,Pelhřimov,CZ063,Vysočina,1816,2371
