rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni
2019,Z,66030034,30–34 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4189
2019,Z,66030034,30–34 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4358
2019,Z,66030034,30–34 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2765
2019,Z,66030034,30–34 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3638
2019,Z,66030034,30–34 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6163
2019,Z,66035039,35–39 let,CZ0100,Praha,CZ010,Hlavní město Praha,30895
2019,Z,66035039,35–39 let,CZ0201,Benešov,CZ020,Středočeský kraj,2139
2019,Z,66035039,35–39 let,CZ0202,Beroun,CZ020,Středočeský kraj,2245
2019,Z,66035039,35–39 let,CZ0203,Kladno,CZ020,Středočeský kraj,3559
2019,Z,66035039,35–39 let,CZ0204,Kolín,CZ020,Středočeský kraj,2348
2019,Z,66035039,35–39 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1578
2019,Z,66035039,35–39 let,CZ0206,Mělník,CZ020,Středočeský kraj,2276
2019,Z,66035039,35–39 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3139
2019,Z,66035039,35–39 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2336
2019,Z,66035039,35–39 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,4843
2019,Z,66035039,35–39 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3731
2019,Z,66035039,35–39 let,CZ020B,Příbram,CZ020,Středočeský kraj,2363
2019,Z,66035039,35–39 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1168
2019,Z,66035039,35–39 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4454
2019,Z,66035039,35–39 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1348
2019,Z,66035039,35–39 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1785
2019,Z,66035039,35–39 let,CZ0314,Písek,CZ031,Jihočeský kraj,1356
2019,Z,66035039,35–39 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,974
2019,Z,66035039,35–39 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1366
2019,Z,66035039,35–39 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2066
2019,Z,66035039,35–39 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1142
2019,Z,66035039,35–39 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1544
2019,Z,66035039,35–39 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4224
2019,Z,66035039,35–39 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1309
2019,Z,66035039,35–39 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1766
2019,Z,66035039,35–39 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1067
2019,Z,66035039,35–39 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1022
2019,Z,66035039,35–39 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1523
2019,Z,66035039,35–39 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2158
2019,Z,66035039,35–39 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1591
2019,Z,66035039,35–39 let,CZ0421,Děčín,CZ042,Ústecký kraj,2268
2019,Z,66035039,35–39 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2568
2019,Z,66035039,35–39 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2522
2019,Z,66035039,35–39 let,CZ0424,Louny,CZ042,Ústecký kraj,1667
2019,Z,66035039,35–39 let,CZ0425,Most,CZ042,Ústecký kraj,2016
2019,Z,66035039,35–39 let,CZ0426,Teplice,CZ042,Ústecký kraj,2316
2019,Z,66035039,35–39 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2327
2019,Z,66035039,35–39 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1887
2019,Z,66035039,35–39 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1750
2019,Z,66035039,35–39 let,CZ0513,Liberec,CZ051,Liberecký kraj,3546
2019,Z,66035039,35–39 let,CZ0514,Semily,CZ051,Liberecký kraj,1317
2019,Z,66035039,35–39 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3450
2019,Z,66035039,35–39 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1636
2019,Z,66035039,35–39 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2032
2019,Z,66035039,35–39 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1603
2019,Z,66035039,35–39 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2108
2019,Z,66035039,35–39 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2233
2019,Z,66035039,35–39 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3872
2019,Z,66035039,35–39 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2132
2019,Z,66035039,35–39 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2627
2019,Z,66035039,35–39 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1915
2019,Z,66035039,35–39 let,CZ0632,Jihlava,CZ063,Vysočina,2401
2019,Z,66035039,35–39 let,CZ0633,Pelhřimov,CZ063,Vysočina,1406
2019,Z,66035039,35–39 let,CZ0634,Třebíč,CZ063,Vysočina,2231
2019,Z,66035039,35–39 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2219
2019,Z,66035039,35–39 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2375
2019,Z,66035039,35–39 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,8857
2019,Z,66035039,35–39 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5300
2019,Z,66035039,35–39 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2452
2019,Z,66035039,35–39 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2878
2019,Z,66035039,35–39 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2021
2019,Z,66035039,35–39 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2192
2019,Z,66035039,35–39 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,515
2019,Z,66035039,35–39 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,5378
2019,Z,66035039,35–39 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2398
2019,Z,66035039,35–39 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2426
2019,Z,66035039,35–39 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2343
2019,Z,66035039,35–39 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2056
2019,Z,66035039,35–39 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2769
2019,Z,66035039,35–39 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2742
2019,Z,66035039,35–39 let,CZ0724,Zlín,CZ072,Zlínský kraj,3815
2019,Z,66035039,35–39 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1604
2019,Z,66035039,35–39 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4300
2019,Z,66035039,35–39 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4266
2019,Z,66035039,35–39 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2841
2019,Z,66035039,35–39 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3783
2019,Z,66035039,35–39 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6033
2019,Z,66040044,40–44 let,CZ0100,Praha,CZ010,Hlavní město Praha,33383
2019,Z,66040044,40–44 let,CZ0201,Benešov,CZ020,Středočeský kraj,2666
2019,Z,66040044,40–44 let,CZ0202,Beroun,CZ020,Středočeský kraj,2695
2019,Z,66040044,40–44 let,CZ0203,Kladno,CZ020,Středočeský kraj,4448
2019,Z,66040044,40–44 let,CZ0204,Kolín,CZ020,Středočeský kraj,2782
2019,Z,66040044,40–44 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1830
2019,Z,66040044,40–44 let,CZ0206,Mělník,CZ020,Středočeský kraj,2873
2019,Z,66040044,40–44 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3971
2019,Z,66040044,40–44 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2793
2019,Z,66040044,40–44 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,6120
2019,Z,66040044,40–44 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,4777
2019,Z,66040044,40–44 let,CZ020B,Příbram,CZ020,Středočeský kraj,2973
2019,Z,66040044,40–44 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1531
2019,Z,66040044,40–44 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5310
2019,Z,66040044,40–44 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1639
2019,Z,66040044,40–44 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2205
2019,Z,66040044,40–44 let,CZ0314,Písek,CZ031,Jihočeský kraj,1764
2019,Z,66040044,40–44 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1181
2019,Z,66040044,40–44 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1676
2019,Z,66040044,40–44 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2638
2019,Z,66040044,40–44 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1664
2019,Z,66040044,40–44 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1936
2019,Z,66040044,40–44 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4833
2019,Z,66040044,40–44 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1664
2019,Z,66040044,40–44 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2286
2019,Z,66040044,40–44 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1145
2019,Z,66040044,40–44 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1172
2019,Z,66040044,40–44 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2146
2019,Z,66040044,40–44 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2825
2019,Z,66040044,40–44 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2092
2019,Z,66040044,40–44 let,CZ0421,Děčín,CZ042,Ústecký kraj,2982
2019,Z,66040044,40–44 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3130
2019,Z,66040044,40–44 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,3254
2019,Z,66040044,40–44 let,CZ0424,Louny,CZ042,Ústecký kraj,2074
2019,Z,66040044,40–44 let,CZ0425,Most,CZ042,Ústecký kraj,2516
2019,Z,66040044,40–44 let,CZ0426,Teplice,CZ042,Ústecký kraj,3055
2019,Z,66040044,40–44 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2961
2019,Z,66040044,40–44 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2273
2019,Z,66040044,40–44 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2094
2019,Z,66040044,40–44 let,CZ0513,Liberec,CZ051,Liberecký kraj,4279
2019,Z,66040044,40–44 let,CZ0514,Semily,CZ051,Liberecký kraj,1892
2019,Z,66040044,40–44 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4188
2019,Z,66040044,40–44 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2131
2019,Z,66040044,40–44 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2771
2019,Z,66040044,40–44 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2037
2019,Z,66040044,40–44 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2838
2019,Z,66040044,40–44 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2856
2019,Z,66040044,40–44 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4748
2019,Z,66040044,40–44 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2665
2019,Z,66040044,40–44 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3706
2019,Z,66040044,40–44 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2396
2019,Z,66040044,40–44 let,CZ0632,Jihlava,CZ063,Vysočina,2929
2019,Z,66040044,40–44 let,CZ0633,Pelhřimov,CZ063,Vysočina,1633
2019,Z,66040044,40–44 let,CZ0634,Třebíč,CZ063,Vysočina,2812
2019,Z,66040044,40–44 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2699
2019,Z,66040044,40–44 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2722
2019,Z,66040044,40–44 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9457
2019,Z,66040044,40–44 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,6243
2019,Z,66040044,40–44 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2859
2019,Z,66040044,40–44 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3509
2019,Z,66040044,40–44 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2314
2019,Z,66040044,40–44 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2596
2019,Z,66040044,40–44 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,671
2019,Z,66040044,40–44 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,6441
2019,Z,66040044,40–44 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2941
2019,Z,66040044,40–44 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3056
2019,Z,66040044,40–44 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3213
2019,Z,66040044,40–44 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2614
2019,Z,66040044,40–44 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3412
2019,Z,66040044,40–44 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3424
2019,Z,66040044,40–44 let,CZ0724,Zlín,CZ072,Zlínský kraj,4849
2019,Z,66040044,40–44 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2143
2019,Z,66040044,40–44 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5320
2019,Z,66040044,40–44 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,5219
2019,Z,66040044,40–44 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3552
2019,Z,66040044,40–44 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4609
2019,Z,66040044,40–44 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,7231
2019,Z,66045049,45–49 let,CZ0100,Praha,CZ010,Hlavní město Praha,26281
2019,Z,66045049,45–49 let,CZ0201,Benešov,CZ020,Středočeský kraj,2187
2019,Z,66045049,45–49 let,CZ0202,Beroun,CZ020,Středočeský kraj,2186
2019,Z,66045049,45–49 let,CZ0203,Kladno,CZ020,Středočeský kraj,3875
2019,Z,66045049,45–49 let,CZ0204,Kolín,CZ020,Středočeský kraj,2382
2019,Z,66045049,45–49 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1717
2019,Z,66045049,45–49 let,CZ0206,Mělník,CZ020,Středočeský kraj,2618
2019,Z,66045049,45–49 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3290
2019,Z,66045049,45–49 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2384
2019,Z,66045049,45–49 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,4572
2019,Z,66045049,45–49 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3717
2019,Z,66045049,45–49 let,CZ020B,Příbram,CZ020,Středočeský kraj,2573
2019,Z,66045049,45–49 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1323
2019,Z,66045049,45–49 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4960
2019,Z,66045049,45–49 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1559
2019,Z,66045049,45–49 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2268
2019,Z,66045049,45–49 let,CZ0314,Písek,CZ031,Jihočeský kraj,1626
2019,Z,66045049,45–49 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1109
2019,Z,66045049,45–49 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1443
2019,Z,66045049,45–49 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2398
2019,Z,66045049,45–49 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1536
2019,Z,66045049,45–49 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1929
2019,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4207
2019,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1491
2019,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1916
2019,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1101
2019,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1246
2019,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1969
2019,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2598
2019,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2075
2019,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,2981
2019,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2830
2019,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2872
2019,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,1893
2019,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,2397
2019,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,3053
2019,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2886
2019,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2127
2019,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2073
2019,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,3765
2019,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,1832
2019,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3760
2019,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1916
2019,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2780
2019,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1903
2019,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2636
2019,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2577
2019,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4125
2019,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2422
2019,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3345
2019,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2234
2019,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,2635
2019,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,1745
2019,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,2615
2019,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2524
2019,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2321
2019,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,7882
2019,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5131
2019,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2684
2019,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3226
2019,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2009
2019,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2500
2019,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,621
2019,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,5694
2019,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2477
2019,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3007
2019,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3021
2019,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2346
2019,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3132
2019,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3394
2019,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,4238
2019,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2101
2019,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5018
2019,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,5514
2019,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3367
2019,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4388
2019,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,7041
2019,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,19431
2019,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,1627
2019,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,1436
2019,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,2755
2019,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,1609
2019,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1234
2019,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,1788
2019,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2396
2019,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1538
2019,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2922
2019,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2419
2019,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,2024
2019,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1026
2019,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3735
2019,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1150
2019,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1741
2019,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,1192
2019,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,791
2019,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1134
2019,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,1918
2019,Z,66050054,50–54 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1149
2019,Z,66050054,50–54 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1500
2019,Z,66050054,50–54 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3168
2019,Z,66050054,50–54 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1079
2019,Z,66050054,50–54 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1408
2019,Z,66050054,50–54 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,791
2019,Z,66050054,50–54 let,CZ0327,Tachov,CZ032,Plzeňský kraj,946
2019,Z,66050054,50–54 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1500
2019,Z,66050054,50–54 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2050
2019,Z,66050054,50–54 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1704
2019,Z,66050054,50–54 let,CZ0421,Děčín,CZ042,Ústecký kraj,2014
2019,Z,66050054,50–54 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2097
2019,Z,66050054,50–54 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2067
2019,Z,66050054,50–54 let,CZ0424,Louny,CZ042,Ústecký kraj,1254
2019,Z,66050054,50–54 let,CZ0425,Most,CZ042,Ústecký kraj,1803
2019,Z,66050054,50–54 let,CZ0426,Teplice,CZ042,Ústecký kraj,2102
2019,Z,66050054,50–54 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2044
2019,Z,66050054,50–54 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1457
2019,Z,66050054,50–54 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1404
2019,Z,66050054,50–54 let,CZ0513,Liberec,CZ051,Liberecký kraj,2425
2019,Z,66050054,50–54 let,CZ0514,Semily,CZ051,Liberecký kraj,1313
2019,Z,66050054,50–54 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2778
2019,Z,66050054,50–54 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1377
2019,Z,66050054,50–54 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2134
2019,Z,66050054,50–54 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1398
2019,Z,66050054,50–54 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2013
2019,Z,66050054,50–54 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2032
2019,Z,66050054,50–54 let,CZ0532,Pardubice,CZ053,Pardubický kraj,2841
2019,Z,66050054,50–54 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1718
2019,Z,66050054,50–54 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2461
2019,Z,66050054,50–54 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1696
2019,Z,66050054,50–54 let,CZ0632,Jihlava,CZ063,Vysočina,1952
2019,Z,66050054,50–54 let,CZ0633,Pelhřimov,CZ063,Vysočina,1360
2019,Z,66050054,50–54 let,CZ0634,Třebíč,CZ063,Vysočina,2031
2019,Z,66050054,50–54 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1984
2019,Z,66050054,50–54 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1597
2019,Z,66050054,50–54 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,5903
2019,Z,66050054,50–54 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3521
2019,Z,66050054,50–54 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2035
2019,Z,66050054,50–54 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2542
2019,Z,66050054,50–54 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1437
2019,Z,66050054,50–54 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1844
2019,Z,66050054,50–54 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,505
2019,Z,66050054,50–54 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,4323
