"Ukazatel","IndicatorType","Typ financování zdravotní péče-Úroveň 1","HF.HFU1","Typ financování zdravotní péče-Úroveň 2","HF.HFU2","Poskytovatel zdravotní péče-Úroveň 1","HP.HPU1","Poskytovatel zdravotní péče-Úroveň 2","HP.HPU2","Území","Uz0","Roky","CasR","Hodnota"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2017","2017","5627.39605"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2018","2018","6245.425526"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2019","2019","6187.809879"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2020","2020","7079.681453"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2021","2021","8342.879541"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2022","2022","8608.854239"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2010","2010","9702.571334"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2011","2011","9914.270995"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2012","2012","10026.04976"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2013","2013","9968.975189"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2014","2014","10701.36634"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2015","2015","11117.26308"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2016","2016","11689.30854"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2017","2017","12225.54599"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2018","2018","13299.23002"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2019","2019","14540.287"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2020","2020","15143.9373"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2021","2021","17287.77119"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2022","2022","17246.99639"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2010","2010","1644.983522"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2011","2011","1682.03162"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2012","2012","1698.874793"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2013","2013","1690.896496"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2014","2014","1819.616111"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2015","2015","1892.005944"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2016","2016","1990.918467"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2017","2017","2001.202796"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2018","2018","2256.43023"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2019","2019","2597.074786"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2020","2020","3027.677244"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2021","2021","3400.520524"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2022","2022","3524.400422"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2010","2010","5.868712517"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2011","2011","6.000886873"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2012","2012","6.060977286"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2013","2013","6.032513579"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2014","2014","6.4917391"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2015","2015","6.750000118"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2016","2016","7.102884602"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2017","2017","9.067455"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2018","2018","7.595348"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2019","2019","7.518402"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2020","2020","7.94398288"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2021","2021","9.262739"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2022","2022","10.120267"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2010","2010","29943.50687"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2011","2011","30615.32714"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2012","2012","30926.59496"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2013","2013","30777.60208"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2014","2014","33110.59021"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2015","2015","34424.13285"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2016","2016","36220.35715"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2017","2017","39099.36499"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2018","2018","40717.80256"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2019","2019","44442.98811"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2020","2020","51912.24848"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2021","2021","58570.22935"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2022","2022","62053.4425"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2010","2010","7293.974298"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2011","2011","7458.248209"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2012","2012","7532.932038"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2013","2013","7497.555702"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2014","2014","8068.307658"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2015","2015","8389.289341"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2016","2016","8827.874525"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2017","2017","9649.48531"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2018","2018","9802.048571"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2019","2019","10834.20906"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2020","2020","11881.89842"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2021","2021","12444.93339"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2022","2022","13395.86906"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2010","2010","3167.64684"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2011","2011","3237.709421"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2012","2012","3272.474365"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2013","2013","3255.233085"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2014","2014","3498.069907"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2015","2015","3635.389576"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2016","2016","3823.728133"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2017","2017","4001.999901"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2018","2018","4403.030388"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2019","2019","4709.595771"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2020","2020","5529.260696"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2021","2021","5837.829677"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2022","2022","6054.702468"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2010","2010","9184.856901"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2011","2011","9355.427948"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2012","2012","9515.625248"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2013","2013","9417.783938"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2014","2014","9993.726486"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2015","2015","10338.97276"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2016","2016","10830.76963"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2017","2017","11452.92006"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2018","2018","11893.98237"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2019","2019","13356.24676"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2020","2020","15159.11152"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2021","2021","16098.71285"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Ambulantní centra","HP34","Česko","CZ","2022","2022","17557.57123"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2010","2010","1408.444752"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2011","2011","1440.017809"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2012","2012","1454.708367"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2013","2013","1447.660321"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2014","2014","1557.289554"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2015","2015","1619.03017"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2016","2016","1703.4734"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2017","2017","1758.526371"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2018","2018","1926.545274"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2019","2019","2170.651681"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2020","2020","3055.953243"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2021","2021","3460.14748"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé ambulantní péče","HP3","Poskytovatelé služeb domácí péče","HP35","Česko","CZ","2022","2022","3884.355848"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2010","2010","2978.184248"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2011","2011","3045.087521"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2012","2012","3075.893196"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2013","2013","3061.197653"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2014","2014","3293.567214"
