"rok","pohlavi","vek_kod","vek_nazev","okres_lau_kod","okres_nazev","kraj_nuts_kod","kraj_nazev","pocet_vysetrenych","populace"
"2019","Z",66015000.0,"15–19 let","CZ0714","Prerov","CZ071","Olomoucky kraj",800.0,2805.0
"2019","Z",66015000.0,"15–19 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",847.0,2679.0
"2019","Z",66015000.0,"15–19 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",668.0,2312.0
"2019","Z",66015000.0,"15–19 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",801.0,3088.0
"2019","Z",66015000.0,"15–19 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",733.0,3125.0
"2019","Z",66015000.0,"15–19 let","CZ0724","Zlin","CZ072","Zlinsky kraj",1062.0,4173.0
"2019","Z",66015000.0,"15–19 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",719.0,2178.0
"2019","Z",66015000.0,"15–19 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",1129.0,4904.0
"2019","Z",66015000.0,"15–19 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",1475.0,5271.0
"2019","Z",66015000.0,"15–19 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",893.0,3470.0
"2019","Z",66015000.0,"15–19 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",1093.0,3991.0
"2019","Z",66015000.0,"15–19 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",1849.0,6971.0
"2019","Z",66020000.0,"20–24 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",11330.0,27132.0
"2019","Z",66020000.0,"20–24 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1166.0,2091.0
"2019","Z",66020000.0,"20–24 let","CZ0202","Beroun","CZ020","Stredocesky kraj",1062.0,1907.0
"2019","Z",66020000.0,"20–24 let","CZ0203","Kladno","CZ020","Stredocesky kraj",2040.0,3515.0
"2019","Z",66020000.0,"20–24 let","CZ0204","Kolin","CZ020","Stredocesky kraj",1253.0,2099.0
"2019","Z",66020000.0,"20–24 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",963.0,1691.0
"2019","Z",66020000.0,"20–24 let","CZ0206","Melnik","CZ020","Stredocesky kraj",1314.0,2334.0
"2019","Z",66020000.0,"20–24 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",1642.0,2716.0
"2019","Z",66020000.0,"20–24 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",1167.0,2140.0
"2019","Z",66020000.0,"20–24 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",1853.0,3591.0
"2019","Z",66020000.0,"20–24 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",1497.0,2957.0
"2019","Z",66020000.0,"20–24 let","CZ020B","Pribram","CZ020","Stredocesky kraj",1488.0,2571.0
"2019","Z",66020000.0,"20–24 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",752.0,1214.0
"2019","Z",66020000.0,"20–24 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",2438.0,4166.0
"2019","Z",66020000.0,"20–24 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",860.0,1403.0
"2019","Z",66020000.0,"20–24 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",1197.0,2116.0
"2019","Z",66020000.0,"20–24 let","CZ0314","Pisek","CZ031","Jihocesky kraj",875.0,1619.0
"2019","Z",66020000.0,"20–24 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",603.0,1164.0
"2019","Z",66020000.0,"20–24 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",890.0,1525.0
"2019","Z",66020000.0,"20–24 let","CZ0317","Tabor","CZ031","Jihocesky kraj",1263.0,2232.0
"2019","Z",66020000.0,"20–24 let","CZ0321","Domazlice","CZ032","Plzensky kraj",793.0,1339.0
"2019","Z",66020000.0,"20–24 let","CZ0322","Klatovy","CZ032","Plzensky kraj",1076.0,1932.0
"2019","Z",66020000.0,"20–24 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",2066.0,3945.0
"2019","Z",66020000.0,"20–24 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",750.0,1378.0
"2019","Z",66020000.0,"20–24 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",1038.0,1796.0
"2019","Z",66020000.0,"20–24 let","CZ0326","Rokycany","CZ032","Plzensky kraj",641.0,1068.0
"2019","Z",66020000.0,"20–24 let","CZ0327","Tachov","CZ032","Plzensky kraj",685.0,1238.0
"2019","Z",66020000.0,"20–24 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",1097.0,2066.0
"2019","Z",66020000.0,"20–24 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",1393.0,2390.0
"2019","Z",66020000.0,"20–24 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",1200.0,2110.0
"2019","Z",66020000.0,"20–24 let","CZ0421","Decin","CZ042","Ustecky kraj",1750.0,3058.0
"2019","Z",66020000.0,"20–24 let","CZ0422","Chomutov","CZ042","Ustecky kraj",1767.0,2977.0
"2019","Z",66020000.0,"20–24 let","CZ0423","Litomerice","CZ042","Ustecky kraj",1555.0,2585.0
"2019","Z",66020000.0,"20–24 let","CZ0424","Louny","CZ042","Ustecky kraj",1123.0,2025.0
"2019","Z",66020000.0,"20–24 let","CZ0425","Most","CZ042","Ustecky kraj",1459.0,2569.0
"2019","Z",66020000.0,"20–24 let","CZ0426","Teplice","CZ042","Ustecky kraj",1677.0,2976.0
"2019","Z",66020000.0,"20–24 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",1621.0,2758.0
"2019","Z",66020000.0,"20–24 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",1355.0,2459.0
"2019","Z",66020000.0,"20–24 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",1083.0,2014.0
"2019","Z",66020000.0,"20–24 let","CZ0513","Liberec","CZ051","Liberecky kraj",2269.0,3939.0
"2019","Z",66020000.0,"20–24 let","CZ0514","Semily","CZ051","Liberecky kraj",949.0,1638.0
"2019","Z",66020000.0,"20–24 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",1959.0,3539.0
"2019","Z",66020000.0,"20–24 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",1080.0,1768.0
"2019","Z",66020000.0,"20–24 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",1565.0,2595.0
"2019","Z",66020000.0,"20–24 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",1071.0,1794.0
"2019","Z",66020000.0,"20–24 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",1505.0,2608.0
"2019","Z",66020000.0,"20–24 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",1497.0,2455.0
"2019","Z",66020000.0,"20–24 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",2213.0,3764.0
"2019","Z",66020000.0,"20–24 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",1466.0,2499.0
"2019","Z",66020000.0,"20–24 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",1897.0,3327.0
"2019","Z",66020000.0,"20–24 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",1251.0,2189.0
"2019","Z",66020000.0,"20–24 let","CZ0632","Jihlava","CZ063","Vysocina",1396.0,2555.0
"2019","Z",66020000.0,"20–24 let","CZ0633","Pelhrimov","CZ063","Vysocina",984.0,1672.0
"2019","Z",66020000.0,"20–24 let","CZ0634","Trebic","CZ063","Vysocina",1541.0,2606.0
"2019","Z",66020000.0,"20–24 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",1603.0,2922.0
"2019","Z",66020000.0,"20–24 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",1268.0,2400.0
"2019","Z",66020000.0,"20–24 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",3809.0,7616.0
"2019","Z",66020000.0,"20–24 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",2514.0,4706.0
"2019","Z",66020000.0,"20–24 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",1355.0,2478.0
"2019","Z",66020000.0,"20–24 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",1769.0,3430.0
"2019","Z",66020000.0,"20–24 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",1168.0,2012.0
"2019","Z",66020000.0,"20–24 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",1505.0,2652.0
"2019","Z",66020000.0,"20–24 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",429.0,898.0
"2019","Z",66020000.0,"20–24 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",2795.0,5127.0
"2019","Z",66020000.0,"20–24 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",1417.0,2422.0
"2019","Z",66020000.0,"20–24 let","CZ0714","Prerov","CZ071","Olomoucky kraj",1681.0,2934.0
"2019","Z",66020000.0,"20–24 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",1610.0,2736.0
"2019","Z",66020000.0,"20–24 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",1353.0,2374.0
"2019","Z",66020000.0,"20–24 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",1787.0,3214.0
"2019","Z",66020000.0,"20–24 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",1748.0,3357.0
"2019","Z",66020000.0,"20–24 let","CZ0724","Zlin","CZ072","Zlinsky kraj",2226.0,4077.0
"2019","Z",66020000.0,"20–24 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",1183.0,2222.0
"2019","Z",66020000.0,"20–24 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",2615.0,4902.0
"2019","Z",66020000.0,"20–24 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",3178.0,5729.0
"2019","Z",66020000.0,"20–24 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",1938.0,3558.0
"2019","Z",66020000.0,"20–24 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",2341.0,4028.0
"2019","Z",66020000.0,"20–24 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",3859.0,7188.0
"2019","Z",66025000.0,"25–29 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",23097.0,41219.0
"2019","Z",66025000.0,"25–29 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1665.0,2784.0
"2019","Z",66025000.0,"25–29 let","CZ0202","Beroun","CZ020","Stredocesky kraj",1516.0,2515.0
"2019","Z",66025000.0,"25–29 let","CZ0203","Kladno","CZ020","Stredocesky kraj",2924.0,4808.0
"2019","Z",66025000.0,"25–29 let","CZ0204","Kolin","CZ020","Stredocesky kraj",1825.0,2903.0
"2019","Z",66025000.0,"25–29 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",1401.0,2196.0
"2019","Z",66025000.0,"25–29 let","CZ0206","Melnik","CZ020","Stredocesky kraj",1951.0,3247.0
"2019","Z",66025000.0,"25–29 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",2525.0,3829.0
"2019","Z",66025000.0,"25–29 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",1724.0,2822.0
"2019","Z",66025000.0,"25–29 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",2646.0,4711.0
"2019","Z",66025000.0,"25–29 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",2160.0,3858.0
"2019","Z",66025000.0,"25–29 let","CZ020B","Pribram","CZ020","Stredocesky kraj",1939.0,3163.0
"2019","Z",66025000.0,"25–29 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",992.0,1554.0
"2019","Z",66025000.0,"25–29 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",3796.0,5998.0
"2019","Z",66025000.0,"25–29 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",1112.0,1783.0
"2019","Z",66025000.0,"25–29 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",1565.0,2606.0
"2019","Z",66025000.0,"25–29 let","CZ0314","Pisek","CZ031","Jihocesky kraj",1240.0,2068.0
"2019","Z",66025000.0,"25–29 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",855.0,1525.0
"2019","Z",66025000.0,"25–29 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",1223.0,1983.0
"2019","Z",66025000.0,"25–29 let","CZ0317","Tabor","CZ031","Jihocesky kraj",1835.0,2979.0
"2019","Z",66025000.0,"25–29 let","CZ0321","Domazlice","CZ032","Plzensky kraj",1165.0,1835.0
"2019","Z",66025000.0,"25–29 let","CZ0322","Klatovy","CZ032","Plzensky kraj",1394.0,2386.0
"2019","Z",66025000.0,"25–29 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",3433.0,5677.0
"2019","Z",66025000.0,"25–29 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",1065.0,1779.0
"2019","Z",66025000.0,"25–29 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",1423.0,2373.0
"2019","Z",66025000.0,"25–29 let","CZ0326","Rokycany","CZ032","Plzensky kraj",918.0,1445.0
"2019","Z",66025000.0,"25–29 let","CZ0327","Tachov","CZ032","Plzensky kraj",886.0,1639.0
"2019","Z",66025000.0,"25–29 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",1415.0,2641.0
"2019","Z",66025000.0,"25–29 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",1873.0,3212.0
"2019","Z",66025000.0,"25–29 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",1587.0,2679.0
"2019","Z",66025000.0,"25–29 let","CZ0421","Decin","CZ042","Ustecky kraj",2006.0,3624.0
"2019","Z",66025000.0,"25–29 let","CZ0422","Chomutov","CZ042","Ustecky kraj",2177.0,3588.0
"2019","Z",66025000.0,"25–29 let","CZ0423","Litomerice","CZ042","Ustecky kraj",2212.0,3460.0
"2019","Z",66025000.0,"25–29 let","CZ0424","Louny","CZ042","Ustecky kraj",1478.0,2511.0
"2019","Z",66025000.0,"25–29 let","CZ0425","Most","CZ042","Ustecky kraj",1924.0,3409.0
"2019","Z",66025000.0,"25–29 let","CZ0426","Teplice","CZ042","Ustecky kraj",2105.0,3671.0
"2019","Z",66025000.0,"25–29 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",2171.0,3574.0
"2019","Z",66025000.0,"25–29 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",1707.0,3045.0
"2019","Z",66025000.0,"25–29 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",1456.0,2575.0
"2019","Z",66025000.0,"25–29 let","CZ0513","Liberec","CZ051","Liberecky kraj",3069.0,5151.0
"2019","Z",66025000.0,"25–29 let","CZ0514","Semily","CZ051","Liberecky kraj",1326.0,2120.0
"2019","Z",66025000.0,"25–29 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",3006.0,4856.0
"2019","Z",66025000.0,"25–29 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",1420.0,2260.0
"2019","Z",66025000.0,"25–29 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",2018.0,3136.0
"2019","Z",66025000.0,"25–29 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",1419.0,2297.0
"2019","Z",66025000.0,"25–29 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",1964.0,3282.0
"2019","Z",66025000.0,"25–29 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",2046.0,3125.0
"2019","Z",66025000.0,"25–29 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",3170.0,5086.0
"2019","Z",66025000.0,"25–29 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",1963.0,3137.0
"2019","Z",66025000.0,"25–29 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",2640.0,4193.0
"2019","Z",66025000.0,"25–29 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",1768.0,2779.0
"2019","Z",66025000.0,"25–29 let","CZ0632","Jihlava","CZ063","Vysocina",2059.0,3358.0
"2019","Z",66025000.0,"25–29 let","CZ0633","Pelhrimov","CZ063","Vysocina",1326.0,2092.0
"2019","Z",66025000.0,"25–29 let","CZ0634","Trebic","CZ063","Vysocina",2193.0,3449.0
"2019","Z",66025000.0,"25–29 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",2269.0,3732.0
"2019","Z",66025000.0,"25–29 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",1937.0,3160.0
"2019","Z",66025000.0,"25–29 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",7411.0,11789.0
"2019","Z",66025000.0,"25–29 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",3888.0,6382.0
"2019","Z",66025000.0,"25–29 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",2121.0,3497.0
"2019","Z",66025000.0,"25–29 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",2715.0,4648.0
"2019","Z",66025000.0,"25–29 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",1670.0,2777.0
"2019","Z",66025000.0,"25–29 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",2113.0,3577.0
"2019","Z",66025000.0,"25–29 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",554.0,1080.0
"2019","Z",66025000.0,"25–29 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",4476.0,7036.0
"2019","Z",66025000.0,"25–29 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",1956.0,3109.0
"2019","Z",66025000.0,"25–29 let","CZ0714","Prerov","CZ071","Olomoucky kraj",2301.0,3874.0
"2019","Z",66025000.0,"25–29 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",2372.0,3679.0
"2019","Z",66025000.0,"25–29 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",1832.0,3012.0
"2019","Z",66025000.0,"25–29 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",2560.0,4252.0
"2019","Z",66025000.0,"25–29 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",2571.0,4339.0
"2019","Z",66025000.0,"25–29 let","CZ0724","Zlin","CZ072","Zlinsky kraj",3337.0,5611.0
"2019","Z",66025000.0,"25–29 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",1597.0,2742.0
"2019","Z",66025000.0,"25–29 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",3830.0,6369.0
"2019","Z",66025000.0,"25–29 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",4242.0,7439.0
"2019","Z",66025000.0,"25–29 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",2753.0,4780.0
"2019","Z",66025000.0,"25–29 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",3214.0,5160.0
"2019","Z",66025000.0,"25–29 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",5778.0,10047.0
"2019","Z",66030000.0,"30–34 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",29871.0,53856.0
"2019","Z",66030000.0,"30–34 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1792.0,2929.0
"2019","Z",66030000.0,"30–34 let","CZ0202","Beroun","CZ020","Stredocesky kraj",1943.0,3140.0
"2019","Z",66030000.0,"30–34 let","CZ0203","Kladno","CZ020","Stredocesky kraj",3276.0,5373.0
"2019","Z",66030000.0,"30–34 let","CZ0204","Kolin","CZ020","Stredocesky kraj",2135.0,3396.0
"2019","Z",66030000.0,"30–34 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",1478.0,2366.0
"2019","Z",66030000.0,"30–34 let","CZ0206","Melnik","CZ020","Stredocesky kraj",2147.0,3587.0
"2019","Z",66030000.0,"30–34 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",2795.0,4317.0
"2019","Z",66030000.0,"30–34 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",1904.0,3198.0
"2019","Z",66030000.0,"30–34 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",3570.0,6136.0
"2019","Z",66030000.0,"30–34 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",2900.0,4898.0
"2019","Z",66030000.0,"30–34 let","CZ020B","Pribram","CZ020","Stredocesky kraj",2226.0,3581.0
"2019","Z",66030000.0,"30–34 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",1084.0,1737.0
"2019","Z",66030000.0,"30–34 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",4270.0,6690.0
"2019","Z",66030000.0,"30–34 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",1231.0,1933.0
"2019","Z",66030000.0,"30–34 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",1439.0,2476.0
"2019","Z",66030000.0,"30–34 let","CZ0314","Pisek","CZ031","Jihocesky kraj",1281.0,2152.0
"2019","Z",66030000.0,"30–34 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",837.0,1487.0
"2019","Z",66030000.0,"30–34 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",1274.0,2129.0
"2019","Z",66030000.0,"30–34 let","CZ0317","Tabor","CZ031","Jihocesky kraj",1884.0,3014.0
"2019","Z",66030000.0,"30–34 let","CZ0321","Domazlice","CZ032","Plzensky kraj",1161.0,1894.0
"2019","Z",66030000.0,"30–34 let","CZ0322","Klatovy","CZ032","Plzensky kraj",1361.0,2386.0
"2019","Z",66030000.0,"30–34 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",4034.0,7050.0
"2019","Z",66030000.0,"30–34 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",1175.0,1925.0
"2019","Z",66030000.0,"30–34 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",1556.0,2529.0
"2019","Z",66030000.0,"30–34 let","CZ0326","Rokycany","CZ032","Plzensky kraj",942.0,1576.0
"2019","Z",66030000.0,"30–34 let","CZ0327","Tachov","CZ032","Plzensky kraj",1019.0,1871.0
"2019","Z",66030000.0,"30–34 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",1431.0,2807.0
"2019","Z",66030000.0,"30–34 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",2064.0,3576.0
"2019","Z",66030000.0,"30–34 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",1599.0,2757.0
"2019","Z",66030000.0,"30–34 let","CZ0421","Decin","CZ042","Ustecky kraj",2065.0,3671.0
"2019","Z",66030000.0,"30–34 let","CZ0422","Chomutov","CZ042","Ustecky kraj",2334.0,3990.0
"2019","Z",66030000.0,"30–34 let","CZ0423","Litomerice","CZ042","Ustecky kraj",2262.0,3537.0
"2019","Z",66030000.0,"30–34 let","CZ0424","Louny","CZ042","Ustecky kraj",1561.0,2671.0
"2019","Z",66030000.0,"30–34 let","CZ0425","Most","CZ042","Ustecky kraj",1872.0,3390.0
"2019","Z",66030000.0,"30–34 let","CZ0426","Teplice","CZ042","Ustecky kraj",2240.0,3983.0
"2019","Z",66030000.0,"30–34 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",2048.0,3582.0
"2019","Z",66030000.0,"30–34 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",1724.0,3244.0
"2019","Z",66030000.0,"30–34 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",1531.0,2693.0
"2019","Z",66030000.0,"30–34 let","CZ0513","Liberec","CZ051","Liberecky kraj",3502.0,5821.0
"2019","Z",66030000.0,"30–34 let","CZ0514","Semily","CZ051","Liberecky kraj",1339.0,2183.0
"2019","Z",66030000.0,"30–34 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",3190.0,5194.0
"2019","Z",66030000.0,"30–34 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",1531.0,2412.0
"2019","Z",66030000.0,"30–34 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",1955.0,3165.0
"2019","Z",66030000.0,"30–34 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",1500.0,2349.0
"2019","Z",66030000.0,"30–34 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",1994.0,3395.0
"2019","Z",66030000.0,"30–34 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",2204.0,3310.0
"2019","Z",66030000.0,"30–34 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",3733.0,5926.0
"2019","Z",66030000.0,"30–34 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",1901.0,2986.0
"2019","Z",66030000.0,"30–34 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",2557.0,4069.0
"2019","Z",66030000.0,"30–34 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",1845.0,2796.0
"2019","Z",66030000.0,"30–34 let","CZ0632","Jihlava","CZ063","Vysocina",2180.0,3529.0
"2019","Z",66030000.0,"30–34 let","CZ0633","Pelhrimov","CZ063","Vysocina",1319.0,2152.0
"2019","Z",66030000.0,"30–34 let","CZ0634","Trebic","CZ063","Vysocina",2096.0,3282.0
"2019","Z",66030000.0,"30–34 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",2147.0,3563.0
"2019","Z",66030000.0,"30–34 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",2054.0,3366.0
"2019","Z",66030000.0,"30–34 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",9238.0,14652.0
"2019","Z",66030000.0,"30–34 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",4710.0,7534.0
"2019","Z",66030000.0,"30–34 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",2253.0,3674.0
"2019","Z",66030000.0,"30–34 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",2675.0,4606.0
"2019","Z",66030000.0,"30–34 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",1926.0,3085.0
"2019","Z",66030000.0,"30–34 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",2158.0,3542.0
"2019","Z",66030000.0,"30–34 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",521.0,1077.0
"2019","Z",66030000.0,"30–34 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",4891.0,7857.0
"2019","Z",66030000.0,"30–34 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",2024.0,3248.0
"2019","Z",66030000.0,"30–34 let","CZ0714","Prerov","CZ071","Olomoucky kraj",2341.0,3935.0
"2019","Z",66030000.0,"30–34 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",2234.0,3514.0
"2019","Z",66030000.0,"30–34 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",1938.0,3199.0
"2019","Z",66030000.0,"30–34 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",2566.0,4323.0
"2019","Z",66030000.0,"30–34 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",2729.0,4410.0
"2019","Z",66030000.0,"30–34 let","CZ0724","Zlin","CZ072","Zlinsky kraj",3560.0,5859.0
"2019","Z",66030000.0,"30–34 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",1522.0,2620.0
"2019","Z",66030000.0,"30–34 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",4142.0,6801.0
"2019","Z",66030000.0,"30–34 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",4286.0,7724.0
