"rok","pohlavi","vek_kod","vek_nazev","okres_lau_kod","okres_nazev","kraj_nuts_kod","kraj_nazev","pocet_vysetreni"
"2018","Z",66080100.0,"80–84 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",357.0
"2018","Z",66080100.0,"80–84 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",122.0
"2018","Z",66080100.0,"80–84 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",188.0
"2018","Z",66080100.0,"80–84 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",133.0
"2018","Z",66080100.0,"80–84 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",138.0
"2018","Z",66080100.0,"80–84 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",40.0
"2018","Z",66080100.0,"80–84 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",658.0
"2018","Z",66080100.0,"80–84 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",214.0
"2018","Z",66080100.0,"80–84 let","CZ0714","Prerov","CZ071","Olomoucky kraj",222.0
"2018","Z",66080100.0,"80–84 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",301.0
"2018","Z",66080100.0,"80–84 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",165.0
"2018","Z",66080100.0,"80–84 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",221.0
"2018","Z",66080100.0,"80–84 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",262.0
"2018","Z",66080100.0,"80–84 let","CZ0724","Zlin","CZ072","Zlinsky kraj",348.0
"2018","Z",66080100.0,"80–84 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",155.0
"2018","Z",66080100.0,"80–84 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",280.0
"2018","Z",66080100.0,"80–84 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",424.0
"2018","Z",66080100.0,"80–84 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",232.0
"2018","Z",66080100.0,"80–84 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",297.0
"2018","Z",66080100.0,"80–84 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",649.0
"2018","Z",66086000.0,"85 let a vice","CZ0100","Praha","CZ010","Hlavni mesto Praha",1206.0
"2018","Z",66086000.0,"85 let a vice","CZ0201","Benesov","CZ020","Stredocesky kraj",69.0
"2018","Z",66086000.0,"85 let a vice","CZ0202","Beroun","CZ020","Stredocesky kraj",34.0
"2018","Z",66086000.0,"85 let a vice","CZ0203","Kladno","CZ020","Stredocesky kraj",78.0
"2018","Z",66086000.0,"85 let a vice","CZ0204","Kolin","CZ020","Stredocesky kraj",40.0
"2018","Z",66086000.0,"85 let a vice","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",35.0
"2018","Z",66086000.0,"85 let a vice","CZ0206","Melnik","CZ020","Stredocesky kraj",60.0
"2018","Z",66086000.0,"85 let a vice","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",103.0
"2018","Z",66086000.0,"85 let a vice","CZ0208","Nymburk","CZ020","Stredocesky kraj",57.0
"2018","Z",66086000.0,"85 let a vice","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",78.0
"2018","Z",66086000.0,"85 let a vice","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",58.0
"2018","Z",66086000.0,"85 let a vice","CZ020B","Pribram","CZ020","Stredocesky kraj",68.0
"2018","Z",66086000.0,"85 let a vice","CZ020C","Rakovnik","CZ020","Stredocesky kraj",32.0
"2018","Z",66086000.0,"85 let a vice","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",104.0
"2018","Z",66086000.0,"85 let a vice","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",30.0
"2018","Z",66086000.0,"85 let a vice","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",49.0
"2018","Z",66086000.0,"85 let a vice","CZ0314","Pisek","CZ031","Jihocesky kraj",25.0
"2018","Z",66086000.0,"85 let a vice","CZ0315","Prachatice","CZ031","Jihocesky kraj",14.0
"2018","Z",66086000.0,"85 let a vice","CZ0316","Strakonice","CZ031","Jihocesky kraj",15.0
"2018","Z",66086000.0,"85 let a vice","CZ0317","Tabor","CZ031","Jihocesky kraj",77.0
"2018","Z",66086000.0,"85 let a vice","CZ0321","Domazlice","CZ032","Plzensky kraj",31.0
"2018","Z",66086000.0,"85 let a vice","CZ0322","Klatovy","CZ032","Plzensky kraj",49.0
"2018","Z",66086000.0,"85 let a vice","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",194.0
"2018","Z",66086000.0,"85 let a vice","CZ0324","Plzen-jih","CZ032","Plzensky kraj",32.0
"2018","Z",66086000.0,"85 let a vice","CZ0325","Plzen-sever","CZ032","Plzensky kraj",36.0
"2018","Z",66086000.0,"85 let a vice","CZ0326","Rokycany","CZ032","Plzensky kraj",22.0
"2018","Z",66086000.0,"85 let a vice","CZ0327","Tachov","CZ032","Plzensky kraj",39.0
"2018","Z",66086000.0,"85 let a vice","CZ0411","Cheb","CZ041","Karlovarsky kraj",36.0
"2018","Z",66086000.0,"85 let a vice","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",117.0
"2018","Z",66086000.0,"85 let a vice","CZ0413","Sokolov","CZ041","Karlovarsky kraj",43.0
"2018","Z",66086000.0,"85 let a vice","CZ0421","Decin","CZ042","Ustecky kraj",68.0
"2018","Z",66086000.0,"85 let a vice","CZ0422","Chomutov","CZ042","Ustecky kraj",47.0
"2018","Z",66086000.0,"85 let a vice","CZ0423","Litomerice","CZ042","Ustecky kraj",75.0
"2018","Z",66086000.0,"85 let a vice","CZ0424","Louny","CZ042","Ustecky kraj",34.0
"2018","Z",66086000.0,"85 let a vice","CZ0425","Most","CZ042","Ustecky kraj",38.0
"2018","Z",66086000.0,"85 let a vice","CZ0426","Teplice","CZ042","Ustecky kraj",36.0
"2018","Z",66086000.0,"85 let a vice","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",83.0
"2018","Z",66086000.0,"85 let a vice","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",28.0
"2018","Z",66086000.0,"85 let a vice","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",52.0
"2018","Z",66086000.0,"85 let a vice","CZ0513","Liberec","CZ051","Liberecky kraj",90.0
"2018","Z",66086000.0,"85 let a vice","CZ0514","Semily","CZ051","Liberecky kraj",56.0
"2018","Z",66086000.0,"85 let a vice","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",109.0
"2018","Z",66086000.0,"85 let a vice","CZ0522","Jicin","CZ052","Kralovehradecky kraj",52.0
"2018","Z",66086000.0,"85 let a vice","CZ0523","Nachod","CZ052","Kralovehradecky kraj",68.0
"2018","Z",66086000.0,"85 let a vice","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",48.0
"2018","Z",66086000.0,"85 let a vice","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",62.0
"2018","Z",66086000.0,"85 let a vice","CZ0531","Chrudim","CZ053","Pardubicky kraj",43.0
"2018","Z",66086000.0,"85 let a vice","CZ0532","Pardubice","CZ053","Pardubicky kraj",109.0
"2018","Z",66086000.0,"85 let a vice","CZ0533","Svitavy","CZ053","Pardubicky kraj",54.0
"2018","Z",66086000.0,"85 let a vice","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",62.0
"2018","Z",66086000.0,"85 let a vice","CZ0631","Havlickuv Brod","CZ063","Vysocina",56.0
"2018","Z",66086000.0,"85 let a vice","CZ0632","Jihlava","CZ063","Vysocina",72.0
"2018","Z",66086000.0,"85 let a vice","CZ0633","Pelhrimov","CZ063","Vysocina",36.0
"2018","Z",66086000.0,"85 let a vice","CZ0634","Trebic","CZ063","Vysocina",58.0
"2018","Z",66086000.0,"85 let a vice","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",53.0
"2018","Z",66086000.0,"85 let a vice","CZ0641","Blansko","CZ064","Jihomoravsky kraj",50.0
"2018","Z",66086000.0,"85 let a vice","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",375.0
"2018","Z",66086000.0,"85 let a vice","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",99.0
"2018","Z",66086000.0,"85 let a vice","CZ0644","Breclav","CZ064","Jihomoravsky kraj",27.0
"2018","Z",66086000.0,"85 let a vice","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",39.0
"2018","Z",66086000.0,"85 let a vice","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",40.0
"2018","Z",66086000.0,"85 let a vice","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",37.0
"2018","Z",66086000.0,"85 let a vice","CZ0711","Jesenik","CZ071","Olomoucky kraj",12.0
"2018","Z",66086000.0,"85 let a vice","CZ0712","Olomouc","CZ071","Olomoucky kraj",225.0
"2018","Z",66086000.0,"85 let a vice","CZ0713","Prostejov","CZ071","Olomoucky kraj",72.0
"2018","Z",66086000.0,"85 let a vice","CZ0714","Prerov","CZ071","Olomoucky kraj",70.0
"2018","Z",66086000.0,"85 let a vice","CZ0715","Sumperk","CZ071","Olomoucky kraj",165.0
"2018","Z",66086000.0,"85 let a vice","CZ0721","Kromeriz","CZ072","Zlinsky kraj",51.0
"2018","Z",66086000.0,"85 let a vice","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",71.0
"2018","Z",66086000.0,"85 let a vice","CZ0723","Vsetin","CZ072","Zlinsky kraj",91.0
"2018","Z",66086000.0,"85 let a vice","CZ0724","Zlin","CZ072","Zlinsky kraj",122.0
"2018","Z",66086000.0,"85 let a vice","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",36.0
"2018","Z",66086000.0,"85 let a vice","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",88.0
"2018","Z",66086000.0,"85 let a vice","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",112.0
"2018","Z",66086000.0,"85 let a vice","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",57.0
"2018","Z",66086000.0,"85 let a vice","CZ0805","Opava","CZ080","Moravskoslezsky kraj",74.0
"2018","Z",66086000.0,"85 let a vice","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",213.0
"2019","Z",66015000.0,"15–19 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",4732.0
"2019","Z",66015000.0,"15–19 let","CZ0201","Benesov","CZ020","Stredocesky kraj",643.0
"2019","Z",66015000.0,"15–19 let","CZ0202","Beroun","CZ020","Stredocesky kraj",556.0
"2019","Z",66015000.0,"15–19 let","CZ0203","Kladno","CZ020","Stredocesky kraj",991.0
"2019","Z",66015000.0,"15–19 let","CZ0204","Kolin","CZ020","Stredocesky kraj",643.0
"2019","Z",66015000.0,"15–19 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",502.0
"2019","Z",66015000.0,"15–19 let","CZ0206","Melnik","CZ020","Stredocesky kraj",684.0
"2019","Z",66015000.0,"15–19 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",802.0
"2019","Z",66015000.0,"15–19 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",627.0
"2019","Z",66015000.0,"15–19 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",1086.0
"2019","Z",66015000.0,"15–19 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",781.0
"2019","Z",66015000.0,"15–19 let","CZ020B","Pribram","CZ020","Stredocesky kraj",740.0
"2019","Z",66015000.0,"15–19 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",390.0
"2019","Z",66015000.0,"15–19 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",1135.0
"2019","Z",66015000.0,"15–19 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",495.0
"2019","Z",66015000.0,"15–19 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",650.0
"2019","Z",66015000.0,"15–19 let","CZ0314","Pisek","CZ031","Jihocesky kraj",420.0
"2019","Z",66015000.0,"15–19 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",319.0
"2019","Z",66015000.0,"15–19 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",452.0
"2019","Z",66015000.0,"15–19 let","CZ0317","Tabor","CZ031","Jihocesky kraj",661.0
"2019","Z",66015000.0,"15–19 let","CZ0321","Domazlice","CZ032","Plzensky kraj",495.0
"2019","Z",66015000.0,"15–19 let","CZ0322","Klatovy","CZ032","Plzensky kraj",525.0
"2019","Z",66015000.0,"15–19 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",1022.0
"2019","Z",66015000.0,"15–19 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",405.0
"2019","Z",66015000.0,"15–19 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",573.0
"2019","Z",66015000.0,"15–19 let","CZ0326","Rokycany","CZ032","Plzensky kraj",307.0
"2019","Z",66015000.0,"15–19 let","CZ0327","Tachov","CZ032","Plzensky kraj",358.0
"2019","Z",66015000.0,"15–19 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",650.0
"2019","Z",66015000.0,"15–19 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",839.0
"2019","Z",66015000.0,"15–19 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",741.0
"2019","Z",66015000.0,"15–19 let","CZ0421","Decin","CZ042","Ustecky kraj",1048.0
"2019","Z",66015000.0,"15–19 let","CZ0422","Chomutov","CZ042","Ustecky kraj",1000.0
"2019","Z",66015000.0,"15–19 let","CZ0423","Litomerice","CZ042","Ustecky kraj",908.0
"2019","Z",66015000.0,"15–19 let","CZ0424","Louny","CZ042","Ustecky kraj",647.0
"2019","Z",66015000.0,"15–19 let","CZ0425","Most","CZ042","Ustecky kraj",861.0
"2019","Z",66015000.0,"15–19 let","CZ0426","Teplice","CZ042","Ustecky kraj",931.0
"2019","Z",66015000.0,"15–19 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",849.0
"2019","Z",66015000.0,"15–19 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",804.0
"2019","Z",66015000.0,"15–19 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",587.0
"2019","Z",66015000.0,"15–19 let","CZ0513","Liberec","CZ051","Liberecky kraj",1157.0
"2019","Z",66015000.0,"15–19 let","CZ0514","Semily","CZ051","Liberecky kraj",451.0
"2019","Z",66015000.0,"15–19 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",968.0
"2019","Z",66015000.0,"15–19 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",530.0
"2019","Z",66015000.0,"15–19 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",817.0
"2019","Z",66015000.0,"15–19 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",555.0
"2019","Z",66015000.0,"15–19 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",791.0
"2019","Z",66015000.0,"15–19 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",709.0
"2019","Z",66015000.0,"15–19 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",968.0
"2019","Z",66015000.0,"15–19 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",656.0
"2019","Z",66015000.0,"15–19 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",717.0
"2019","Z",66015000.0,"15–19 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",557.0
"2019","Z",66015000.0,"15–19 let","CZ0632","Jihlava","CZ063","Vysocina",618.0
"2019","Z",66015000.0,"15–19 let","CZ0633","Pelhrimov","CZ063","Vysocina",458.0
"2019","Z",66015000.0,"15–19 let","CZ0634","Trebic","CZ063","Vysocina",661.0
"2019","Z",66015000.0,"15–19 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",628.0
"2019","Z",66015000.0,"15–19 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",528.0
"2019","Z",66015000.0,"15–19 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",1697.0
"2019","Z",66015000.0,"15–19 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",1255.0
"2019","Z",66015000.0,"15–19 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",677.0
"2019","Z",66015000.0,"15–19 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",781.0
"2019","Z",66015000.0,"15–19 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",537.0
"2019","Z",66015000.0,"15–19 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",817.0
"2019","Z",66015000.0,"15–19 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",210.0
"2019","Z",66015000.0,"15–19 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",1414.0
"2019","Z",66015000.0,"15–19 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",740.0
"2019","Z",66015000.0,"15–19 let","CZ0714","Prerov","CZ071","Olomoucky kraj",808.0
"2019","Z",66015000.0,"15–19 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",854.0
"2019","Z",66015000.0,"15–19 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",673.0
"2019","Z",66015000.0,"15–19 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",813.0
"2019","Z",66015000.0,"15–19 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",740.0
"2019","Z",66015000.0,"15–19 let","CZ0724","Zlin","CZ072","Zlinsky kraj",1081.0
"2019","Z",66015000.0,"15–19 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",727.0
"2019","Z",66015000.0,"15–19 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",1137.0
"2019","Z",66015000.0,"15–19 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",1492.0
"2019","Z",66015000.0,"15–19 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",900.0
"2019","Z",66015000.0,"15–19 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",1111.0
"2019","Z",66015000.0,"15–19 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",1881.0
"2019","Z",66020000.0,"20–24 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",11529.0
"2019","Z",66020000.0,"20–24 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1178.0
"2019","Z",66020000.0,"20–24 let","CZ0202","Beroun","CZ020","Stredocesky kraj",1084.0
"2019","Z",66020000.0,"20–24 let","CZ0203","Kladno","CZ020","Stredocesky kraj",2085.0
"2019","Z",66020000.0,"20–24 let","CZ0204","Kolin","CZ020","Stredocesky kraj",1269.0
"2019","Z",66020000.0,"20–24 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",981.0
"2019","Z",66020000.0,"20–24 let","CZ0206","Melnik","CZ020","Stredocesky kraj",1335.0
"2019","Z",66020000.0,"20–24 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",1655.0
"2019","Z",66020000.0,"20–24 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",1182.0
"2019","Z",66020000.0,"20–24 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",1891.0
"2019","Z",66020000.0,"20–24 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",1521.0
"2019","Z",66020000.0,"20–24 let","CZ020B","Pribram","CZ020","Stredocesky kraj",1509.0
"2019","Z",66020000.0,"20–24 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",768.0
"2019","Z",66020000.0,"20–24 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",2454.0
"2019","Z",66020000.0,"20–24 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",868.0
"2019","Z",66020000.0,"20–24 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",1218.0
"2019","Z",66020000.0,"20–24 let","CZ0314","Pisek","CZ031","Jihocesky kraj",885.0
"2019","Z",66020000.0,"20–24 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",606.0
"2019","Z",66020000.0,"20–24 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",897.0
"2019","Z",66020000.0,"20–24 let","CZ0317","Tabor","CZ031","Jihocesky kraj",1279.0
"2019","Z",66020000.0,"20–24 let","CZ0321","Domazlice","CZ032","Plzensky kraj",804.0
"2019","Z",66020000.0,"20–24 let","CZ0322","Klatovy","CZ032","Plzensky kraj",1086.0
"2019","Z",66020000.0,"20–24 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",2081.0
"2019","Z",66020000.0,"20–24 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",757.0
"2019","Z",66020000.0,"20–24 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",1059.0
"2019","Z",66020000.0,"20–24 let","CZ0326","Rokycany","CZ032","Plzensky kraj",645.0
"2019","Z",66020000.0,"20–24 let","CZ0327","Tachov","CZ032","Plzensky kraj",694.0
"2019","Z",66020000.0,"20–24 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",1106.0
"2019","Z",66020000.0,"20–24 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",1413.0
"2019","Z",66020000.0,"20–24 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",1211.0
"2019","Z",66020000.0,"20–24 let","CZ0421","Decin","CZ042","Ustecky kraj",1791.0
"2019","Z",66020000.0,"20–24 let","CZ0422","Chomutov","CZ042","Ustecky kraj",1806.0
"2019","Z",66020000.0,"20–24 let","CZ0423","Litomerice","CZ042","Ustecky kraj",1568.0
"2019","Z",66020000.0,"20–24 let","CZ0424","Louny","CZ042","Ustecky kraj",1137.0
"2019","Z",66020000.0,"20–24 let","CZ0425","Most","CZ042","Ustecky kraj",1500.0
"2019","Z",66020000.0,"20–24 let","CZ0426","Teplice","CZ042","Ustecky kraj",1700.0
"2019","Z",66020000.0,"20–24 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",1638.0
"2019","Z",66020000.0,"20–24 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",1392.0
"2019","Z",66020000.0,"20–24 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",1096.0
"2019","Z",66020000.0,"20–24 let","CZ0513","Liberec","CZ051","Liberecky kraj",2312.0
"2019","Z",66020000.0,"20–24 let","CZ0514","Semily","CZ051","Liberecky kraj",971.0
"2019","Z",66020000.0,"20–24 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",2009.0
"2019","Z",66020000.0,"20–24 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",1095.0
"2019","Z",66020000.0,"20–24 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",1590.0
"2019","Z",66020000.0,"20–24 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",1089.0
"2019","Z",66020000.0,"20–24 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",1539.0
"2019","Z",66020000.0,"20–24 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",1520.0
"2019","Z",66020000.0,"20–24 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",2256.0
"2019","Z",66020000.0,"20–24 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",1485.0
"2019","Z",66020000.0,"20–24 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",1924.0
"2019","Z",66020000.0,"20–24 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",1271.0
"2019","Z",66020000.0,"20–24 let","CZ0632","Jihlava","CZ063","Vysocina",1412.0
"2019","Z",66020000.0,"20–24 let","CZ0633","Pelhrimov","CZ063","Vysocina",995.0
"2019","Z",66020000.0,"20–24 let","CZ0634","Trebic","CZ063","Vysocina",1560.0
"2019","Z",66020000.0,"20–24 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",1616.0
"2019","Z",66020000.0,"20–24 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",1275.0
"2019","Z",66020000.0,"20–24 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",3855.0
"2019","Z",66020000.0,"20–24 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",2546.0
"2019","Z",66020000.0,"20–24 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",1370.0
"2019","Z",66020000.0,"20–24 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",1787.0
"2019","Z",66020000.0,"20–24 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",1177.0
"2019","Z",66020000.0,"20–24 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",1542.0
"2019","Z",66020000.0,"20–24 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",431.0
"2019","Z",66020000.0,"20–24 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",2838.0
"2019","Z",66020000.0,"20–24 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",1434.0
"2019","Z",66020000.0,"20–24 let","CZ0714","Prerov","CZ071","Olomoucky kraj",1706.0
"2019","Z",66020000.0,"20–24 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",1641.0
"2019","Z",66020000.0,"20–24 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",1368.0
"2019","Z",66020000.0,"20–24 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",1820.0
"2019","Z",66020000.0,"20–24 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",1771.0
"2019","Z",66020000.0,"20–24 let","CZ0724","Zlin","CZ072","Zlinsky kraj",2276.0
"2019","Z",66020000.0,"20–24 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",1213.0
"2019","Z",66020000.0,"20–24 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",2640.0
"2019","Z",66020000.0,"20–24 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",3237.0
"2019","Z",66020000.0,"20–24 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",1959.0
"2019","Z",66020000.0,"20–24 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",2391.0
"2019","Z",66020000.0,"20–24 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",3924.0
"2019","Z",66025000.0,"25–29 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",23611.0
"2019","Z",66025000.0,"25–29 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1684.0
"2019","Z",66025000.0,"25–29 let","CZ0202","Beroun","CZ020","Stredocesky kraj",1536.0
"2019","Z",66025000.0,"25–29 let","CZ0203","Kladno","CZ020","Stredocesky kraj",3003.0
"2019","Z",66025000.0,"25–29 let","CZ0204","Kolin","CZ020","Stredocesky kraj",1858.0
"2019","Z",66025000.0,"25–29 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",1426.0
"2019","Z",66025000.0,"25–29 let","CZ0206","Melnik","CZ020","Stredocesky kraj",1982.0
"2019","Z",66025000.0,"25–29 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",2548.0
"2019","Z",66025000.0,"25–29 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",1754.0
"2019","Z",66025000.0,"25–29 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",2705.0
"2019","Z",66025000.0,"25–29 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",2192.0
"2019","Z",66025000.0,"25–29 let","CZ020B","Pribram","CZ020","Stredocesky kraj",1974.0
"2019","Z",66025000.0,"25–29 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",1018.0
